Date,Open,High,Low,Close,Adj Close,Volume
2019-05-16,9.830000,9.900000,9.830000,9.890000,9.890000,685200
2019-05-17,9.890000,9.890000,9.890000,9.890000,9.890000,0
2019-05-20,9.850000,9.870000,9.850000,9.870000,9.870000,71300
2019-05-21,9.840000,9.870000,9.840000,9.870000,9.870000,14500
2019-05-22,9.870000,9.870000,9.870000,9.870000,9.870000,100
2019-05-23,9.860000,9.900000,9.800000,9.860000,9.860000,68900
2019-05-24,9.860000,9.860000,9.860000,9.860000,9.860000,0
2019-05-28,9.860000,9.860000,9.830000,9.860000,9.860000,100300
2019-05-29,9.840000,9.860000,9.840000,9.860000,9.860000,800
2019-05-30,9.840000,11.500000,9.840000,9.890000,9.890000,104800
2019-05-31,9.870000,9.870000,9.860000,9.860000,9.860000,394100
2019-06-03,9.860000,10.000000,9.860000,9.870000,9.870000,34700
2019-06-04,9.880000,10.100000,9.880000,9.920000,9.920000,42400
2019-06-05,9.900000,10.700000,9.890000,9.900000,9.900000,95200
2019-06-06,9.900000,9.900000,9.900000,9.900000,9.900000,2000
2019-06-07,9.940000,9.950000,9.920000,9.930000,9.930000,108500
2019-06-10,9.960000,9.960000,9.880000,9.920000,9.920000,4100
2019-06-11,9.920000,9.920000,9.920000,9.920000,9.920000,0
2019-06-12,9.940000,9.950000,9.940000,9.950000,9.950000,1700
2019-06-13,9.950000,9.950000,9.910000,9.910000,9.910000,2700
2019-06-14,9.910000,9.910000,9.910000,9.910000,9.910000,100
2019-06-17,9.910000,9.910000,9.910000,9.910000,9.910000,0
2019-06-18,9.910000,9.910000,9.910000,9.910000,9.910000,0
2019-06-19,9.910000,9.910000,9.910000,9.910000,9.910000,100
2019-06-20,9.910000,9.910000,9.910000,9.910000,9.910000,100
2019-06-21,9.910000,9.910000,9.910000,9.910000,9.910000,0
2019-06-24,9.910000,9.910000,9.910000,9.910000,9.910000,0
2019-06-25,9.910000,9.910000,9.910000,9.910000,9.910000,0
2019-06-26,9.910000,9.910000,9.910000,9.910000,9.910000,100
2019-06-27,10.000000,10.010000,9.880000,9.901000,9.901000,43500
2019-06-28,9.901000,9.901000,9.901000,9.901000,9.901000,1000
2019-07-01,10.500000,10.500000,9.190000,10.100000,10.100000,6400
2019-07-02,9.960000,9.960000,9.960000,9.960000,9.960000,1100
2019-07-03,10.160000,10.160000,10.000000,10.000000,10.000000,1200
2019-07-05,10.000000,10.000000,9.870000,9.880000,9.880000,23200
2019-07-08,9.800000,10.000000,9.800000,9.880000,9.880000,47500
2019-07-09,9.860000,9.860000,9.830000,9.840000,9.840000,22800
2019-07-10,10.050000,10.050000,9.910000,9.920000,9.920000,370800
2019-07-11,9.990000,9.990000,9.910000,9.930000,9.930000,72000
2019-07-12,9.900000,9.953000,9.900000,9.920000,9.920000,52600
2019-07-15,9.900000,9.919000,9.900000,9.919000,9.919000,2200
2019-07-16,9.920000,9.960000,9.920000,9.940000,9.940000,50300
2019-07-17,10.010000,10.010000,9.940000,9.940000,9.940000,12500
2019-07-18,9.940000,9.940000,9.940000,9.940000,9.940000,100
2019-07-19,9.940000,9.980000,9.880000,9.880000,9.880000,21700
2019-07-22,9.940000,9.950000,9.940000,9.950000,9.950000,200
2019-07-23,9.950000,9.950000,9.950000,9.950000,9.950000,0
2019-07-24,9.950000,9.950000,9.904000,9.904000,9.904000,600
2019-07-25,9.904000,9.904000,9.904000,9.904000,9.904000,100
2019-07-26,9.904000,9.904000,9.904000,9.904000,9.904000,0
2019-07-29,9.904000,9.904000,9.904000,9.904000,9.904000,0
2019-07-30,9.904000,9.904000,9.904000,9.904000,9.904000,0
2019-07-31,9.904000,9.904000,9.904000,9.904000,9.904000,0
2019-08-01,9.950000,10.000000,9.950000,10.000000,10.000000,27800
2019-08-02,9.980000,9.980000,9.980000,9.980000,9.980000,3400
2019-08-05,9.960000,9.970000,9.950000,9.970000,9.970000,3500
2019-08-06,10.180000,10.180000,9.985000,9.985000,9.985000,500
2019-08-07,10.000000,10.000000,9.910000,9.980000,9.980000,18400
2019-08-08,10.000000,10.000000,9.910000,9.980000,9.980000,100
2019-08-09,10.000000,10.000000,9.910000,9.980000,9.980000,100
2019-08-12,9.980000,9.980000,9.980000,9.980000,9.980000,0
2019-08-13,9.980000,9.980000,9.980000,9.980000,9.980000,0
2019-08-14,9.920000,9.980000,9.920000,9.980000,9.980000,5300
2019-08-15,9.920000,9.980000,9.920000,9.980000,9.980000,100
2019-08-16,9.950000,9.970000,9.950000,9.970000,9.970000,15900
2019-08-19,9.950000,9.980000,9.950000,9.980000,9.980000,3400
2019-08-20,9.960000,9.960000,9.960000,9.960000,9.960000,100
2019-08-21,9.960000,9.960000,9.960000,9.960000,9.960000,0
2019-08-22,9.960000,9.960000,9.960000,9.960000,9.960000,0
2019-08-23,9.960000,9.960000,9.960000,9.960000,9.960000,0
2019-08-26,9.950000,9.950000,9.950000,9.950000,9.950000,200
2019-08-27,9.950000,9.950000,9.940000,9.940000,9.940000,700
2019-08-28,9.930000,9.940000,9.930000,9.940000,9.940000,50600
2019-08-29,9.940000,9.940000,9.940000,9.940000,9.940000,0
2019-08-30,9.930000,9.960000,9.930000,9.960000,9.960000,15200
2019-09-03,9.960000,9.960000,9.960000,9.960000,9.960000,0
2019-09-04,9.940000,9.970000,9.930000,9.970000,9.970000,2100
2019-09-05,9.970000,9.970000,9.970000,9.970000,9.970000,0
2019-09-06,9.970000,9.970000,9.970000,9.970000,9.970000,0
2019-09-09,9.970000,9.970000,9.950000,9.970000,9.970000,23800
2019-09-10,9.970000,9.970000,9.970000,9.970000,9.970000,0
2019-09-11,9.970000,9.970000,9.970000,9.970000,9.970000,0
2019-09-12,9.970000,9.970000,9.970000,9.970000,9.970000,0
2019-09-13,9.950000,9.980000,9.950000,9.980000,9.980000,35200
2019-09-16,9.980000,9.980000,9.980000,9.980000,9.980000,100
2019-09-17,9.980000,9.980000,9.980000,9.980000,9.980000,0
2019-09-18,9.965000,9.965000,9.930000,9.930000,9.930000,18300
2019-09-19,10.000000,10.000000,9.940000,9.990000,9.990000,177800
2019-09-20,9.981000,10.000000,9.981000,9.999000,9.999000,2100
