Date,Open,High,Low,Close,Adj Close,Volume
2019-03-28,10.050000,10.060000,10.030000,10.030000,10.030000,752100
2019-03-29,10.040000,10.040000,10.021000,10.040000,10.040000,58100
2019-04-01,10.043000,10.055000,10.041000,10.050000,10.050000,86600
2019-04-02,10.035000,10.050000,10.032000,10.040000,10.040000,44300
2019-04-03,10.040000,10.050000,10.040000,10.050000,10.050000,40900
2019-04-04,10.060000,10.060000,10.060000,10.060000,10.060000,200
2019-04-05,10.050000,10.050000,10.040000,10.040000,10.040000,50000
2019-04-08,10.060000,10.060000,10.060000,10.060000,10.060000,900
2019-04-09,10.060000,10.060000,10.060000,10.060000,10.060000,10000
2019-04-10,10.053000,10.055000,10.053000,10.055000,10.055000,200
2019-04-11,10.030000,10.045000,10.030000,10.045000,10.045000,12500
2019-04-12,10.060000,10.060000,10.060000,10.060000,10.060000,15000
2019-04-15,10.060000,10.060000,10.050000,10.060000,10.060000,38300
2019-04-16,10.060000,10.070000,10.060000,10.070000,10.070000,17200
2019-04-17,10.070000,10.070000,10.070000,10.070000,10.070000,6600
2019-04-18,10.090000,10.090000,10.090000,10.090000,10.090000,300
2019-04-22,10.090000,10.090000,10.090000,10.090000,10.090000,300
2019-04-23,10.080000,10.080000,10.080000,10.080000,10.080000,5000
2019-04-24,10.080000,10.080000,10.080000,10.080000,10.080000,42000
2019-04-25,10.070000,10.070000,10.070000,10.070000,10.070000,5100
2019-04-26,10.070000,10.070000,10.070000,10.070000,10.070000,0
2019-04-29,10.070000,10.070000,10.070000,10.070000,10.070000,0
2019-04-30,10.070000,10.070000,10.070000,10.070000,10.070000,0
2019-05-01,10.088000,10.088000,10.080000,10.080000,10.080000,3200
2019-05-02,10.080000,10.090000,10.060000,10.066000,10.066000,11100
2019-05-03,10.066000,10.066000,10.066000,10.066000,10.066000,0
2019-05-06,10.066000,10.066000,10.066000,10.066000,10.066000,100
2019-05-07,10.060000,10.060000,10.060000,10.060000,10.060000,10000
2019-05-08,10.060000,10.060000,10.060000,10.060000,10.060000,80000
2019-05-09,10.060000,10.060000,10.060000,10.060000,10.060000,1800
2019-05-10,10.090000,10.090000,10.075000,10.075000,10.075000,1100
2019-05-13,10.070000,10.070000,10.070000,10.070000,10.070000,1000
2019-05-14,10.070000,10.085000,10.070000,10.075000,10.075000,32600
2019-05-15,10.070000,10.070000,10.050000,10.050000,10.050000,25200
2019-05-16,10.080000,11.075000,10.060000,10.080000,10.080000,28000
2019-05-17,10.080000,10.080000,10.080000,10.080000,10.080000,0
2019-05-20,10.120000,10.120000,10.120000,10.120000,10.120000,4000
2019-05-21,10.100000,10.150000,10.100000,10.140000,10.140000,57800
2019-05-22,10.170000,10.230000,10.170000,10.170000,10.170000,6600
2019-05-23,10.170000,10.170000,10.170000,10.170000,10.170000,800
2019-05-24,10.170000,10.170000,10.170000,10.170000,10.170000,100
2019-05-28,10.170000,10.170000,10.170000,10.170000,10.170000,800
2019-05-29,10.170000,10.170000,10.170000,10.170000,10.170000,0
2019-05-30,10.100000,10.180000,10.100000,10.160000,10.160000,14300
2019-05-31,10.160000,10.160000,10.160000,10.160000,10.160000,100
2019-06-03,10.170000,10.200000,10.170000,10.200000,10.200000,11000
2019-06-04,10.200000,10.200000,10.200000,10.200000,10.200000,10000
2019-06-05,10.210000,10.220000,10.210000,10.220000,10.220000,2700
2019-06-06,10.220000,10.220000,10.220000,10.220000,10.220000,0
2019-06-07,10.240000,10.240000,10.220000,10.230000,10.230000,4000
2019-06-10,10.230000,10.230000,10.230000,10.230000,10.230000,100
2019-06-11,10.250000,10.253000,10.250000,10.253000,10.253000,1500
2019-06-12,10.280000,10.290000,10.280000,10.280000,10.280000,4100
2019-06-13,10.260000,10.260000,10.260000,10.260000,10.260000,900
2019-06-14,10.300000,10.300000,10.300000,10.300000,10.300000,1500
2019-06-17,10.300000,10.300000,10.300000,10.300000,10.300000,0
2019-06-18,10.300000,10.320000,10.300000,10.320000,10.320000,16200
2019-06-19,10.320000,10.320000,10.320000,10.320000,10.320000,0
2019-06-20,10.320000,10.320000,10.320000,10.320000,10.320000,0
2019-06-21,10.320000,10.320000,10.320000,10.320000,10.320000,0
2019-06-24,10.320000,10.320000,10.320000,10.320000,10.320000,0
2019-06-25,10.320000,10.320000,10.320000,10.320000,10.320000,0
2019-06-26,10.320000,10.320000,10.320000,10.320000,10.320000,30000
2019-06-27,10.320000,10.470000,10.320000,10.460000,10.460000,153700
2019-06-28,10.470000,10.601000,10.470000,10.550000,10.550000,4700
2019-07-01,10.509000,10.509000,10.509000,10.509000,10.509000,100
2019-07-02,10.600000,10.600000,10.600000,10.600000,10.600000,900
2019-07-03,10.690000,10.800000,10.690000,10.800000,10.800000,4100
2019-07-05,10.800000,10.850000,10.800000,10.850000,10.850000,42600
2019-07-08,10.750000,10.850000,10.750000,10.840000,10.840000,28800
2019-07-09,10.720000,10.720000,10.625000,10.650000,10.650000,49700
2019-07-10,11.000000,11.010000,10.550000,10.730000,10.730000,59300
2019-07-11,10.600000,10.783000,10.541000,10.570000,10.570000,16200
2019-07-12,10.570000,10.570000,10.570000,10.570000,10.570000,0
2019-07-15,10.570000,10.570000,10.570000,10.570000,10.570000,0
2019-07-16,10.630000,10.640000,10.630000,10.640000,10.640000,300
2019-07-17,10.800000,10.840000,10.700000,10.770000,10.770000,4200
2019-07-18,11.260000,11.260000,10.800000,10.800000,10.800000,700
2019-07-19,10.990000,10.990000,10.990000,10.990000,10.990000,200
2019-07-22,10.990000,10.990000,10.990000,10.990000,10.990000,0
2019-07-23,11.090000,11.090000,11.090000,11.090000,11.090000,200
2019-07-24,11.050000,11.050000,11.050000,11.050000,11.050000,200
2019-07-25,11.050000,11.050000,11.050000,11.050000,11.050000,0
2019-07-26,10.750000,10.750000,10.750000,10.750000,10.750000,100
2019-07-29,10.720000,10.720000,10.720000,10.720000,10.720000,100
2019-07-30,10.720000,10.720000,10.720000,10.720000,10.720000,100
2019-07-31,10.670000,10.670000,10.670000,10.670000,10.670000,400
2019-08-01,10.670000,10.670000,10.670000,10.670000,10.670000,400
2019-08-02,10.670000,10.670000,10.670000,10.670000,10.670000,400
2019-08-05,10.670000,10.670000,10.670000,10.670000,10.670000,400
2019-08-06,10.670000,10.670000,10.670000,10.670000,10.670000,400
2019-08-07,10.670000,10.670000,10.670000,10.670000,10.670000,1600
2019-08-08,10.670000,10.670000,10.670000,10.670000,10.670000,1600
2019-08-09,10.670000,10.670000,10.670000,10.670000,10.670000,100
2019-08-12,10.520000,10.520000,10.520000,10.520000,10.520000,1400
2019-08-13,10.520000,10.520000,10.520000,10.520000,10.520000,1400
2019-08-14,10.520000,10.520000,10.520000,10.520000,10.520000,1400
2019-08-15,10.520000,10.520000,10.520000,10.520000,10.520000,1400
2019-08-16,10.520000,10.520000,10.520000,10.520000,10.520000,0
2019-08-19,10.520000,10.520000,10.520000,10.520000,10.520000,0
