Date,Open,High,Low,Close,Adj Close,Volume
2019-11-11,20.000000,22.000000,16.600000,20.799999,20.799999,244300
2019-11-12,20.850000,21.690001,18.740000,19.750000,19.750000,196100
2019-11-13,19.000000,20.500000,19.000000,20.500000,20.500000,27400
2019-11-14,20.750000,23.270000,20.750000,23.139999,23.139999,123100
2019-11-15,23.230000,27.415001,23.000000,27.000000,27.000000,110200
2019-11-18,27.200001,29.129999,26.010000,28.270000,28.270000,51500
2019-11-19,28.980000,46.189999,28.980000,29.990000,29.990000,279000
2019-11-20,30.510000,35.080002,27.500000,28.870001,28.870001,140800
2019-11-21,28.469999,32.230000,27.865000,30.700001,30.700001,50300
2019-11-22,30.250000,33.250000,29.280001,29.930000,29.930000,70900
2019-11-25,31.430000,32.799999,29.400000,30.670000,30.670000,78400
2019-11-26,31.110001,35.000000,30.775000,33.439999,33.439999,212600
2019-11-27,33.439999,34.990002,30.000000,30.120001,30.120001,111700
2019-11-29,30.150000,34.389999,28.000000,31.270000,31.270000,40300
2019-12-02,31.400000,32.946999,28.209999,30.170000,30.170000,101300
2019-12-03,30.000000,31.240000,29.010000,29.799999,29.799999,82900
2019-12-04,29.750000,30.888000,27.780001,28.000000,28.000000,49300
2019-12-05,26.680000,28.889999,26.680000,27.500000,27.500000,59000
2019-12-06,27.340000,29.250000,27.340000,28.600000,28.600000,48400
2019-12-09,29.000000,32.200001,26.320000,27.280001,27.280001,164200
2019-12-10,27.150000,27.739000,25.030001,27.139999,27.139999,128900
2019-12-11,27.000000,29.492001,25.582001,28.830000,28.830000,104400
2019-12-12,28.600000,30.339001,28.090000,29.840000,29.840000,113500
2019-12-13,29.840000,32.310001,29.230000,31.690001,31.690001,60300
2019-12-16,31.590000,32.000000,29.510000,29.770000,29.770000,82200
2019-12-17,29.480000,31.695000,28.771999,30.020000,30.020000,67100
2019-12-18,29.910000,30.740000,27.955000,28.590000,28.590000,27800
2019-12-19,28.200001,29.958000,24.768000,25.969999,25.969999,137800
2019-12-20,25.549999,27.500000,25.139999,25.684999,25.684999,492600
2019-12-23,26.129999,30.273001,24.920000,26.879999,26.879999,138000
2019-12-24,26.879999,29.059999,26.723000,28.580000,28.580000,31200
2019-12-26,28.500000,30.052999,26.673000,27.110001,27.110001,97400
2019-12-27,27.110001,28.825001,24.478001,24.650000,24.650000,63200
2019-12-30,24.730000,27.750000,24.275999,27.110001,27.110001,72800
2019-12-31,27.020000,27.110001,25.190001,26.290001,26.290001,141000
2020-01-02,27.240000,27.240000,24.389999,25.100000,25.100000,45400
2020-01-03,24.750000,28.990000,24.309999,26.830000,26.830000,137600
2020-01-06,26.180000,27.889999,25.010000,27.129999,27.129999,79200
2020-01-07,26.860001,27.250000,25.870001,27.120001,27.120001,63500
2020-01-08,26.959999,27.430000,25.250000,25.760000,25.760000,70800
2020-01-09,25.910000,26.980000,25.270000,25.620001,25.620001,97000
2020-01-10,25.620001,27.139999,25.150000,26.600000,26.600000,26800
2020-01-13,26.600000,27.500000,25.569000,27.350000,27.350000,32400
2020-01-14,26.930000,28.360001,26.200001,27.320000,27.320000,52600
2020-01-15,27.250000,28.020000,25.930000,26.600000,26.600000,61500
2020-01-16,26.700001,27.010000,24.600000,25.610001,25.610001,118200
2020-01-17,25.629999,26.827000,25.629999,26.510000,26.510000,23600
2020-01-21,26.510000,27.870001,25.424999,27.600000,27.600000,28100
2020-01-22,27.100000,29.480000,27.094999,28.209999,28.209999,42200
2020-01-23,28.600000,28.900000,26.270000,27.920000,27.920000,28600
2020-01-24,27.799999,27.834999,25.799999,26.150000,26.150000,13500
2020-01-27,25.610001,28.690001,25.600000,27.180000,27.180000,30600
2020-01-28,27.719999,27.879999,27.000000,27.340000,27.340000,15900
2020-01-29,27.830000,34.930000,26.760000,33.660000,33.660000,94900
2020-01-30,34.020000,35.712002,29.500000,30.370001,30.370001,74200
2020-01-31,30.520000,31.990000,25.240000,26.719999,26.719999,72900
2020-02-03,27.000000,28.840000,25.261000,25.900000,25.900000,49800
2020-02-04,26.049999,27.966000,25.396999,26.900000,26.900000,54200
2020-02-05,27.200001,29.000000,26.170000,26.360001,26.360001,64500
2020-02-06,26.450001,27.770000,25.955000,27.530001,27.530001,37400
2020-02-07,27.030001,27.969999,25.735001,25.990000,25.990000,28900
2020-02-10,26.000000,27.030001,25.975000,26.790001,26.790001,10900
2020-02-11,27.309999,28.850000,26.320000,28.600000,28.600000,23700
2020-02-12,28.799999,31.190001,27.760000,29.299999,29.299999,11300
2020-02-13,29.540001,31.980000,27.260000,31.049999,31.049999,15500
2020-02-14,30.799999,33.470001,29.663000,32.500000,32.500000,13200
2020-02-18,32.500000,36.880001,32.060001,35.959999,35.959999,31200
2020-02-19,36.500000,39.130001,31.712000,36.889999,36.889999,26200
2020-02-20,36.000000,37.825001,35.360001,35.509998,35.509998,21000
2020-02-21,35.549999,35.549999,33.165001,33.660000,33.660000,6300
2020-02-24,32.000000,38.849998,31.000000,36.250000,36.250000,66300
2020-02-25,36.240002,41.240002,35.610001,37.490002,37.490002,57800
2020-02-26,37.730000,38.000000,34.009998,34.220001,34.220001,17200
2020-02-27,33.610001,37.520000,31.000000,33.549999,33.549999,28600
2020-02-28,32.900002,37.930000,32.900002,35.669998,35.669998,79800
2020-03-02,34.680000,43.848999,34.680000,41.770000,41.770000,76100
2020-03-03,41.880001,44.869999,38.669998,40.770000,40.770000,37600
2020-03-04,41.000000,47.252998,39.099998,39.990002,39.990002,67400
2020-03-05,39.009998,39.009998,34.549999,37.080002,37.080002,86900
2020-03-06,36.320000,39.180000,36.320000,38.200001,38.200001,41300
2020-03-09,37.299999,39.514999,36.244999,37.200001,37.200001,20300
2020-03-10,38.000000,38.000000,32.400002,34.599998,34.599998,74500
2020-03-11,34.080002,35.790001,33.050999,33.549999,33.549999,8500
2020-03-12,32.340000,32.340000,20.450001,21.049999,21.049999,55000
2020-03-13,23.000000,29.490000,20.250000,23.020000,23.020000,85300
2020-03-16,19.520000,22.980000,14.210000,16.400000,16.400000,138000
2020-03-17,17.719999,21.299999,16.299999,17.100000,17.100000,73000
2020-03-18,16.809999,18.000000,14.000000,17.350000,17.350000,172600
2020-03-19,17.370001,24.490000,16.870001,19.629999,19.629999,173800
2020-03-20,19.629999,23.860001,17.204000,23.540001,23.540001,212500
2020-03-23,22.950001,28.995001,21.850000,25.930000,25.930000,56600
2020-03-24,26.610001,29.750000,25.490000,27.650000,27.650000,58400
2020-03-25,26.959999,28.950001,26.129999,28.950001,28.950001,34200
2020-03-26,28.600000,34.000000,27.350000,30.000000,30.000000,69100
2020-03-27,28.719999,32.110001,27.100000,32.110001,32.110001,23700
2020-03-30,31.990000,31.990000,27.000000,28.629999,28.629999,67500
2020-03-31,28.000000,29.618000,24.500000,25.250000,25.250000,69900
2020-04-01,24.500000,26.400000,21.240000,23.200001,23.200001,56000
2020-04-02,23.559999,25.549999,23.559999,24.090000,24.090000,29200
2020-04-03,24.650000,24.913000,20.450001,21.400000,21.400000,56100
2020-04-06,22.500000,23.646000,21.469999,22.059999,22.059999,30700
2020-04-07,23.361000,23.860001,20.969999,21.139999,21.139999,15400
2020-04-08,21.549999,22.299999,20.090000,20.690001,20.690001,49500
2020-04-09,22.719999,22.719999,19.510000,20.760000,20.760000,35000
2020-04-13,20.969999,21.150000,19.870001,20.959999,20.959999,24700
2020-04-14,21.690001,23.389999,20.420000,23.049999,23.049999,59300
2020-04-15,22.250000,23.280001,22.000000,22.600000,22.600000,26700
